"Ensembl","Gene_Symbols"
"ENSG00000130770","ATP5IF1"
"ENSG00000188643","S100A16"
"ENSG00000228474","OST4"
"ENSG00000143947","RPS27A"
"ENSG00000125611","CHCHD5"
"ENSG00000115474","KCNJ13"
"ENSG00000174748","RPL15"
"ENSG00000188846","RPL14"
"ENSG00000163584","RPL22L1"
"ENSG00000163682","RPL9"
"ENSG00000145425","RPS3A"
"ENSG00000121210","TMEM131L"
"ENSG00000169230","PRELID1"
"ENSG00000204387","SNHG32"
"ENSG00000231500","RPS18"
"ENSG00000112306","RPS12"
"ENSG00000122644","ARL4A"
"ENSG00000232956","SNHG15"
"ENSG00000166925","TSC22D4"
"ENSG00000176731","RBIS"
"ENSG00000148303","RPL7A"
"ENSG00000173113","TRMT112"
"ENSG00000149806","FAU"
"ENSG00000175482","POLD4"
"ENSG00000166535","A2ML1"
"ENSG00000229117","RPL41"
"ENSG00000086598","TMED2"
"ENSG00000119632","IFI27L2"
"ENSG00000103363","ELOB"
"ENSG00000134419","RPS15A"
"ENSG00000167526","RPL13"
"ENSG00000161970","RPL26"
"ENSG00000198242","RPL23A"
"ENSG00000108298","RPL19"
"ENSG00000161281","COX7A1"
"ENSG00000232388","SMIM26"
"ENSG00000101084","RAB5IF"
"ENSG00000198832","SELENOM"
"ENSG00000166681","BEX3"
