"Ensembl","Gene_Symbols"
"ENSG00000133063","CHIT1"
"ENSG00000162843","WDR64"
"ENSG00000226479","TMEM185B"
"ENSG00000144395","CCDC150"
"ENSG00000240891","PLCXD2"
"ENSG00000182580","EPHB3"
"ENSG00000198092","TMPRSS11F"
"ENSG00000182836","PLCXD3"
"ENSG00000019582","CD74"
"ENSG00000204296","TSBP1"
"ENSG00000146242","TPBG"
"ENSG00000111911","HINT3"
"ENSG00000198719","DLL1"
"ENSG00000070610","GBA2"
"ENSG00000130717","UCK1"
"ENSG00000196422","PPP1R26"
"ENSG00000229656","ITGB1-DT"
"ENSG00000107742","SPOCK2"
"ENSG00000188211","NCR3LG1"
"ENSG00000186509","OR9Q1"
"ENSG00000174996","KLC2"
"ENSG00000053702","NRIP2"
"ENSG00000165966","PDZRN4"
"ENSG00000250091","DNAH10OS"
"ENSG00000133101","CCNA1"
"ENSG00000165807","PPP1R36"
"ENSG00000185650","ZFP36L1"
"ENSG00000166963","MAP1A"
"ENSG00000233932","CTXN2"
"ENSG00000103227","LMF1"
"ENSG00000182224","CYB5D1"
"ENSG00000170049","KCNAB3"
"ENSG00000187824","TMEM220"
"ENSG00000185862","EVI2B"
"ENSG00000108797","CNTNAP1"
"ENSG00000171246","NPTX1"
"ENSG00000085415","SEH1L"
"ENSG00000142252","GEMIN7"
"ENSG00000275183","LENG9"
"ENSG00000125812","GZF1"
"ENSG00000198743","SLC5A3"
"ENSG00000100285","NEFH"
"ENSG00000100242","SUN2"
"ENSG00000101871","MID1"
"ENSG00000184481","FOXO4"
